1,573
1,824
1,1504
1,2139
1,2676
1,930
1,805
1,630
1,2027
1,1655
1,857
1,1321
1,458
1,1136
1,2458
1,2231
1,662
1,714
1,613
1,2277
1,1429
1,2290
1,2604
1,1371
1,2901
1,1313
1,520
1,1399
1,227
1,1801
1,2534
1,2877
1,1719
1,1446
1,1782
1,1388
1,1225
1,152
1,296
1,836
1,847
1,2531
1,1194
1,117
1,2718
1,1829
1,2365
1,380
1,875
1,1926
1,42
1,1825
1,935
1,1452
1,791
1,1980
1,2866
1,681
1,434
2,298
2,2232
2,737
2,2676
2,805
2,407
2,2431
2,1041
2,116
2,1136
2,385
2,1078
2,2728
2,2804
2,2821
2,703
2,1929
2,2276
2,810
2,23
2,2877
2,2476
2,1446
2,2698
2,487
2,699
2,1325
2,221
2,2310
2,7
2,2531
2,1194
2,117
2,1901
2,2474
2,854
2,2365
2,2690
2,2711
2,1452
2,536
2,2847
2,791
2,1980
2,1904
2,2242
3,298
3,1013
3,1841
3,805
3,2027
3,2946
3,407
3,2767
3,857
3,458
3,2330
3,2822
3,2804
3,2178
3,1808
3,2604
3,1336
3,2529
3,2901
3,2114
3,2894
3,2350
3,1390
3,1782
3,1388
3,60
3,1921
3,117
3,879
3,854
3,2858
3,1476
3,709
3,1773
3,791
3,1980
3,1732
3,681
4,1126
4,857
4,458
4,1136
4,2889
4,1313
4,2516
4,780
4,2467
4,2628
4,296
4,2137
4,635
4,117
4,948
4,689
4,2319
4,1926
4,1085
4,1973
4,1240
4,2733
4,791
4,1930
4,482
5,189
5,2758
5,1203
5,298
5,988
5,828
5,829
5,1013
5,1681
5,1571
5,1826
5,557
5,1007
5,1504
5,737
5,2548
5,191
5,1401
5,2697
5,2995
5,2130
5,1666
5,2560
5,2023
5,943
5,963
5,2284
5,1037
5,2103
5,1190
5,1421
5,1841
5,1684
5,2527
5,250
5,1780
5,2524
5,930
5,805
5,2360
5,2238
5,2027
5,2969
5,1655
5,2996
5,2914
5,990
5,1629
5,2020
5,455
5,407
5,110
5,931
5,425
5,2281
5,2431
5,719
5,324
5,1041
5,857
5,2714
5,871
5,2251
5,2689
5,1835
5,1321
5,2444
5,994
5,980
5,458
5,1641
5,1809
5,2825
5,2694
5,1744
5,1136
5,2631
5,1400
5,1859
5,1873
5,385
5,2458
5,1078
5,2728
5,2025
5,228
5,2231
5,2468
5,2691
5,2074
5,2330
5,1355
5,1442
5,2396
5,1578
5,2252
5,626
5,2593
5,2848
5,1188
5,1584
5,714
5,801
5,113
5,2889
5,1469
5,2014
5,612
5,738
5,2804
5,1946
5,1472
5,2884
5,613
5,2277
5,872
5,1429
5,373
5,841
5,2821
5,2178
5,1131
5,2712
5,965
5,2058
5,220
5,2290
5,957
5,1083
5,2873
5,909
5,1519
5,1702
5,703
5,1714
5,2960
5,1808
5,2754
5,1347
5,2604
5,1410
5,1191
5,1860
5,543
5,1371
5,2529
5,2469
5,2901
5,2114
5,2652
5,2643
5,2166
5,2918
5,527
5,2573
5,21
5,1045
5,164
5,2789
5,1272
5,1399
5,227
5,2455
5,1801
5,618
5,55
5,2276
5,136
5,1995
5,899
5,810
5,114
