1,2
1,3
1,5
1,6
1,8
1,9
1,135
2,1
2,17
2,73
2,75
2,85
2,102
2,103
2,109
2,114
2,116
2,117
2,125
2,128
2,136
2,137
2,139
2,143
2,194
2,196
3,1
3,5
3,9
3,13
3,17
3,22
3,64
3,68
3,73
3,88
3,90
3,99
3,102
3,110
3,112
3,119
3,122
3,126
3,130
3,152
3,153
3,154
3,155
3,156
3,157
3,158
3,160
3,162
3,164
3,165
3,167
3,168
3,170
3,171
3,174
3,176
3,177
3,178
3,180
3,181
3,182
3,184
3,185
3,186
3,194
3,204
3,205
3,225
3,226
3,227
3,249
3,258
4,6
4,8
4,9
4,12
4,13
4,15
4,28
4,32
4,51
4,59
4,63
4,66
4,83
4,87
4,91
4,92
4,93
4,94
4,99
4,102
4,107
4,109
4,112
4,115
4,118
4,126
4,138
4,155
4,156
4,160
4,161
4,162
4,169
4,173
4,174
4,179
4,181
4,183
4,190
4,198
4,214
4,217
4,225
4,240
5,1
5,3
5,9
5,10
5,15
5,16
5,42
5,54
5,68
5,72
5,83
5,88
5,91
5,100
5,109
5,110
5,119
5,120
5,138
5,150
5,152
5,155
5,160
5,161
5,162
5,163
5,169
5,173
5,175
5,180
5,181
5,183
5,188
5,196
5,197
5,198
5,204
5,208
5,225
6,1
6,4
6,11
6,12
6,13
6,14
6,60
6,104
6,128
7,8
7,14
7,26
7,28
7,31
7,35
7,36
7,47
7,48
7,49
7,51
7,53
7,60
7,74
7,78
7,92
7,95
7,104
7,108
7,109
7,110
7,111
7,112
7,136
7,138
7,210
8,1
8,4
8,7
8,32
8,59
8,60
8,61
8,83
8,108
8,131
8,135
9,1
9,3
9,4
9,5
9,15
9,37
9,64
9,66
9,68
9,103
9,104
9,109
9,124
9,194
9,196
9,204
9,214
9,215
9,236
10,5
10,25
10,53
10,64
10,68
10,104
10,106
10,109
10,112
10,196
11,6
11,14
11,15
11,103
11,136
11,137
11,143
11,209
12,4
12,6
12,14
12,15
12,55
12,101
12,119
12,138
13,3
13,4
13,6
13,17
13,21
13,64
13,68
13,85
13,86
13,87
13,94
13,96
13,117
13,126
13,130
13,131
13,132
13,133
13,138
13,139
13,152
13,153
13,154
13,159
13,160
13,161
13,162
13,164
13,165
13,168
13,169
13,170
13,172
13,173
13,174
13,175
13,177
13,178
13,179
13,181
13,182
13,183
13,184
13,194
13,195
13,202
13,212
13,225
13,227
13,248
13,256
13,257
13,258
13,259
14,6
14,7
14,11
14,12
14,24
14,35
14,36
14,47
14,49
14,60
14,64
14,74
14,75
14,76
14,89
14,101
14,103
14,104
14,115
14,138
14,202
14,210
15,4
15,5
15,9
15,11
15,12
15,54
15,72
15,77
15,91
15,115
15,119
15,128
15,135
15,194
16,5
16,17
16,19
16,20
16,21
16,22
16,23
16,24
16,25
16,27
16,60
16,91
17,2
17,3
17,13
17,16
17,20
17,74
17,93
17,114
17,116
17,117
17,118
17,120
17,121
18,23
18,42
18,45
18,71
19,16
19,36
19,52
19,64
19,74
19,75
19,76
19,77
20,16
20,17
20,21
20,23
20,47
20,60
20,63
20,71
20,81
20,101
21,13
21,16
21,20
21,28
21,59
21,63
21,66
21,69
21,72
21,74
21,75
21,76
21,122
21,131
21,211
22,3
22,16
22,28
22,33
22,56
22,58
22,59
22,72
22,75
22,76
22,78
22,84
22,107
22,122
22,240
23,16
23,18
23,20
23,27
23,41
23,43
23,55
23,56
23,57
23,60
23,71
23,72
23,117
24,14
24,16
24,42
24,44
24,47
